expiration,days_to_expiry,time_to_expiry,log_moneyness,interpolated_implied_volatility
2026-07-31,6.22774184287037,0.0170623064188229,-0.2166417883179977,0.5879101785731167
2026-07-31,6.22774184287037,0.0170623064188229,-0.2122718034145723,0.5770706739482631
2026-07-31,6.22774184287037,0.0170623064188229,-0.2079018185111469,0.566228901576866
2026-07-31,6.22774184287037,0.0170623064188229,-0.20353183360772145,0.5553627370614376
2026-07-31,6.22774184287037,0.0170623064188229,-0.19916184870429604,0.5457864247635894
2026-07-31,6.22774184287037,0.0170623064188229,-0.19479186380087063,0.5418543529664769
2026-07-31,6.22774184287037,0.0170623064188229,-0.19042187889744522,0.5357365791696056
2026-07-31,6.22774184287037,0.0170623064188229,-0.18605189399401978,0.5245814360140316
2026-07-31,6.22774184287037,0.0170623064188229,-0.18168190909059437,0.5134120091536282
2026-07-31,6.22774184287037,0.0170623064188229,-0.17731192418716896,0.5022239965842625
2026-07-31,6.22774184287037,0.0170623064188229,-0.17294193928374355,0.4910225422378693
2026-07-31,6.22774184287037,0.0170623064188229,-0.16857195438031813,0.4898491866056406
2026-07-31,6.22774184287037,0.0170623064188229,-0.1642019694768927,0.478405783855183
2026-07-31,6.22774184287037,0.0170623064188229,-0.15983198457346728,0.46694035967744285
2026-07-31,6.22774184287037,0.0170623064188229,-0.15546199967004187,0.45545261474293025
2026-07-31,6.22774184287037,0.0170623064188229,-0.15109201476661643,0.45203681204844026
2026-07-31,6.22774184287037,0.0170623064188229,-0.14672202986319105,0.4403269330498675
2026-07-31,6.22774184287037,0.0170623064188229,-0.1423520449597656,0.4285906292269378
2026-07-31,6.22774184287037,0.0170623064188229,-0.1379820600563402,0.423595107939432
2026-07-31,6.22774184287037,0.0170623064188229,-0.1336120751529148,0.4116450638969445
2026-07-31,6.22774184287037,0.0170623064188229,-0.12924209024948935,0.40552836827994815
2026-07-31,6.22774184287037,0.0170623064188229,-0.12487210534606395,0.39337129829038914
2026-07-31,6.22774184287037,0.0170623064188229,-0.12050212044263853,0.3863089162196069
2026-07-31,6.22774184287037,0.0170623064188229,-0.11613213553921312,0.37817529533960714
2026-07-31,6.22774184287037,0.0170623064188229,-0.1117621506357877,0.3660611281953053
2026-07-31,6.22774184287037,0.0170623064188229,-0.10739216573236228,0.3576033467664886
2026-07-31,6.22774184287037,0.0170623064188229,-0.10302218082893687,0.34863440093709863
2026-07-31,6.22774184287037,0.0170623064188229,-0.09865219592551144,0.3408818385263619
2026-07-31,6.22774184287037,0.0170623064188229,-0.09428221102208603,0.33069081763342906
2026-07-31,6.22774184287037,0.0170623064188229,-0.08991222611866062,0.32296347772416745
2026-07-31,6.22774184287037,0.0170623064188229,-0.08554224121523518,0.31360883896746894
2026-07-31,6.22774184287037,0.0170623064188229,-0.08117225631180977,0.30525252090202487
2026-07-31,6.22774184287037,0.0170623064188229,-0.07680227140838436,0.29542576502253187
2026-07-31,6.22774184287037,0.0170623064188229,-0.07243228650495895,0.28737642385770545
2026-07-31,6.22774184287037,0.0170623064188229,-0.06806230160153354,0.27949034758549623
2026-07-31,6.22774184287037,0.0170623064188229,-0.0636923166981081,0.271911107446702
2026-07-31,6.22774184287037,0.0170623064188229,-0.05932233179468269,0.2642906477056037
2026-07-31,6.22774184287037,0.0170623064188229,-0.054952346891257275,0.25636983769119814
2026-07-31,6.22774184287037,0.0170623064188229,-0.050582361987831864,0.24932240693037894
2026-07-31,6.22774184287037,0.0170623064188229,-0.046212377084406425,0.24266599992903307
2026-07-31,6.22774184287037,0.0170623064188229,-0.041842392180981014,0.2361223953306922
2026-07-31,6.22774184287037,0.0170623064188229,-0.0374724072775556,0.2299691287690972
2026-07-31,6.22774184287037,0.0170623064188229,-0.03310242237413019,0.22375075822908644
2026-07-31,6.22774184287037,0.0170623064188229,-0.02873243747070478,0.21770777789259135
2026-07-31,6.22774184287037,0.0170623064188229,-0.02436245256727934,0.21184299065158674
2026-07-31,6.22774184287037,0.0170623064188229,-0.01999246766385393,0.20565373495425665
2026-07-31,6.22774184287037,0.0170623064188229,-0.015622482760428519,0.19924176565866902
2026-07-31,6.22774184287037,0.0170623064188229,-0.011252497857003108,0.1926669538642323
2026-07-31,6.22774184287037,0.0170623064188229,-0.006882512953577696,0.18584885998677303
2026-07-31,6.22774184287037,0.0170623064188229,-0.0025125280501522573,0.1783486751401989
2026-07-31,6.22774184287037,0.0170623064188229,0.001857456853273154,0.1634769933650831
2026-07-31,6.22774184287037,0.0170623064188229,0.006227441756698565,0.15528725722802153
2026-07-31,6.22774184287037,0.0170623064188229,0.010597426660123976,0.146899131970085
2026-07-31,6.22774184287037,0.0170623064188229,0.014967411563549415,0.1385337090477468
2026-07-31,6.22774184287037,0.0170623064188229,0.019337396466974827,0.13042823330400008
2026-07-31,6.22774184287037,0.0170623064188229,0.023707381370400238,0.1230815212097631
2026-07-31,6.22774184287037,0.0170623064188229,0.02807736627382565,0.11699964998287435
2026-07-31,6.22774184287037,0.0170623064188229,0.03244735117725106,0.1146141799282052
2026-07-31,6.22774184287037,0.0170623064188229,0.03681733608067647,0.11707986653610293
2026-07-31,6.22774184287037,0.0170623064188229,0.0411873209841019,0.1243327530490029
2026-08-07,13.227741842870373,0.0362403886106037,-0.2166417883179977,0.4664916671474427
2026-08-07,13.227741842870373,0.0362403886106037,-0.2122718034145723,0.4601159312464295
2026-08-07,13.227741842870373,0.0362403886106037,-0.2079018185111469,0.45372157743343094
2026-08-07,13.227741842870373,0.0362403886106037,-0.20353183360772145,0.44712696720639455
2026-08-07,13.227741842870373,0.0362403886106037,-0.19916184870429604,0.4404943507387885
2026-08-07,13.227741842870373,0.0362403886106037,-0.19479186380087063,0.4336954234648897
2026-08-07,13.227741842870373,0.0362403886106037,-0.19042187889744522,0.4273152508090678
2026-08-07,13.227741842870373,0.0362403886106037,-0.18605189399401978,0.4219001784652503
2026-08-07,13.227741842870373,0.0362403886106037,-0.18168190909059437,0.41567445172785605
2026-08-07,13.227741842870373,0.0362403886106037,-0.17731192418716896,0.4083939155549677
2026-08-07,13.227741842870373,0.0362403886106037,-0.17294193928374355,0.401802100352803
2026-08-07,13.227741842870373,0.0362403886106037,-0.16857195438031813,0.39570565735116203
2026-08-07,13.227741842870373,0.0362403886106037,-0.1642019694768927,0.389340620582647
2026-08-07,13.227741842870373,0.0362403886106037,-0.15983198457346728,0.38288297624461787
2026-08-07,13.227741842870373,0.0362403886106037,-0.15546199967004187,0.37612354069475995
2026-08-07,13.227741842870373,0.0362403886106037,-0.15109201476661643,0.3693042865110003
2026-08-07,13.227741842870373,0.0362403886106037,-0.14672202986319105,0.3622161699896649
2026-08-07,13.227741842870373,0.0362403886106037,-0.1423520449597656,0.3553408684789257
2026-08-07,13.227741842870373,0.0362403886106037,-0.1379820600563402,0.3489252153289211
2026-08-07,13.227741842870373,0.0362403886106037,-0.1336120751529148,0.34228115283518157
2026-08-07,13.227741842870373,0.0362403886106037,-0.12924209024948935,0.33543908795954025
2026-08-07,13.227741842870373,0.0362403886106037,-0.12487210534606395,0.3289010678465689
2026-08-07,13.227741842870373,0.0362403886106037,-0.12050212044263853,0.322447009075672
2026-08-07,13.227741842870373,0.0362403886106037,-0.11613213553921312,0.3154972940190675
2026-08-07,13.227741842870373,0.0362403886106037,-0.1117621506357877,0.3085977590643841
2026-08-07,13.227741842870373,0.0362403886106037,-0.10739216573236228,0.3018305987776371
2026-08-07,13.227741842870373,0.0362403886106037,-0.10302218082893687,0.2952348189440689
2026-08-07,13.227741842870373,0.0362403886106037,-0.09865219592551144,0.2887804985212041
2026-08-07,13.227741842870373,0.0362403886106037,-0.09428221102208603,0.28218957039903825
2026-08-07,13.227741842870373,0.0362403886106037,-0.08991222611866062,0.27562569973517526
2026-08-07,13.227741842870373,0.0362403886106037,-0.08554224121523518,0.2694179102632685
2026-08-07,13.227741842870373,0.0362403886106037,-0.08117225631180977,0.26325146857760523
2026-08-07,13.227741842870373,0.0362403886106037,-0.07680227140838436,0.2571369072828788
2026-08-07,13.227741842870373,0.0362403886106037,-0.07243228650495895,0.25113819122372527
2026-08-07,13.227741842870373,0.0362403886106037,-0.06806230160153354,0.245295519579708
2026-08-07,13.227741842870373,0.0362403886106037,-0.0636923166981081,0.23956709323537076
2026-08-07,13.227741842870373,0.0362403886106037,-0.05932233179468269,0.23410495982773113
2026-08-07,13.227741842870373,0.0362403886106037,-0.054952346891257275,0.22858876046472484
2026-08-07,13.227741842870373,0.0362403886106037,-0.050582361987831864,0.22308625427604245
2026-08-07,13.227741842870373,0.0362403886106037,-0.046212377084406425,0.21779444365691186
2026-08-07,13.227741842870373,0.0362403886106037,-0.041842392180981014,0.21259430846328453
2026-08-07,13.227741842870373,0.0362403886106037,-0.0374724072775556,0.2073586984701746
2026-08-07,13.227741842870373,0.0362403886106037,-0.03310242237413019,0.20242137682805827
2026-08-07,13.227741842870373,0.0362403886106037,-0.02873243747070478,0.19717104155645168
2026-08-07,13.227741842870373,0.0362403886106037,-0.02436245256727934,0.19201407458743674
2026-08-07,13.227741842870373,0.0362403886106037,-0.01999246766385393,0.1867189747969207
2026-08-07,13.227741842870373,0.0362403886106037,-0.015622482760428519,0.18129852790086598
2026-08-07,13.227741842870373,0.0362403886106037,-0.011252497857003108,0.17576820038161714
2026-08-07,13.227741842870373,0.0362403886106037,-0.006882512953577696,0.1700127365078995
2026-08-07,13.227741842870373,0.0362403886106037,-0.0025125280501522573,0.16425654816763444
2026-08-07,13.227741842870373,0.0362403886106037,0.001857456853273154,0.15307981176738458
2026-08-07,13.227741842870373,0.0362403886106037,0.006227441756698565,0.1466499613986999
2026-08-07,13.227741842870373,0.0362403886106037,0.010597426660123976,0.14008429095290809
2026-08-07,13.227741842870373,0.0362403886106037,0.014967411563549415,0.13349950222423998
2026-08-07,13.227741842870373,0.0362403886106037,0.019337396466974827,0.1272090792312686
2026-08-07,13.227741842870373,0.0362403886106037,0.023707381370400238,0.12122226860481108
2026-08-07,13.227741842870373,0.0362403886106037,0.02807736627382565,0.11591509673712544
2026-08-07,13.227741842870373,0.0362403886106037,0.03244735117725106,0.11155349210314865
2026-08-07,13.227741842870373,0.0362403886106037,0.03681733608067647,0.1082223506637156
2026-08-07,13.227741842870373,0.0362403886106037,0.0411873209841019,0.106579555062809
2026-08-21,27.22774184287037,0.0745965529941654,-0.2166417883179977,0.3863248003454906
2026-08-21,27.22774184287037,0.0745965529941654,-0.2122718034145723,0.38204357551445933
2026-08-21,27.22774184287037,0.0745965529941654,-0.2079018185111469,0.37769458388392574
2026-08-21,27.22774184287037,0.0745965529941654,-0.20353183360772145,0.37261668472231074
2026-08-21,27.22774184287037,0.0745965529941654,-0.19916184870429604,0.36760609358059587
2026-08-21,27.22774184287037,0.0745965529941654,-0.19479186380087063,0.36289003436026435
2026-08-21,27.22774184287037,0.0745965529941654,-0.19042187889744522,0.3581087061351913
2026-08-21,27.22774184287037,0.0745965529941654,-0.18605189399401978,0.3531769529736016
2026-08-21,27.22774184287037,0.0745965529941654,-0.18168190909059437,0.34835629833698
2026-08-21,27.22774184287037,0.0745965529941654,-0.17731192418716896,0.34368020317395703
2026-08-21,27.22774184287037,0.0745965529941654,-0.17294193928374355,0.3388582586706044
2026-08-21,27.22774184287037,0.0745965529941654,-0.16857195438031813,0.33393140998727855
2026-08-21,27.22774184287037,0.0745965529941654,-0.1642019694768927,0.32912771701301347
2026-08-21,27.22774184287037,0.0745965529941654,-0.15983198457346728,0.3243664864943022
2026-08-21,27.22774184287037,0.0745965529941654,-0.15546199967004187,0.31935236179921256
2026-08-21,27.22774184287037,0.0745965529941654,-0.15109201476661643,0.3143264587947584
2026-08-21,27.22774184287037,0.0745965529941654,-0.14672202986319105,0.30938159740888327
2026-08-21,27.22774184287037,0.0745965529941654,-0.1423520449597656,0.30444727014945966
2026-08-21,27.22774184287037,0.0745965529941654,-0.1379820600563402,0.29953569501612765
2026-08-21,27.22774184287037,0.0745965529941654,-0.1336120751529148,0.2947747388765656
2026-08-21,27.22774184287037,0.0745965529941654,-0.12924209024948935,0.29014435059836324
2026-08-21,27.22774184287037,0.0745965529941654,-0.12487210534606395,0.2852945021041485
2026-08-21,27.22774184287037,0.0745965529941654,-0.12050212044263853,0.2804475510895348
2026-08-21,27.22774184287037,0.0745965529941654,-0.11613213553921312,0.2757908132633968
2026-08-21,27.22774184287037,0.0745965529941654,-0.1117621506357877,0.27104878400237026
2026-08-21,27.22774184287037,0.0745965529941654,-0.10739216573236228,0.266480321608909
2026-08-21,27.22774184287037,0.0745965529941654,-0.10302218082893687,0.2618152748456252
2026-08-21,27.22774184287037,0.0745965529941654,-0.09865219592551144,0.2571344422754468
